N	Total Time	Average CPE
1292	17323	13.41
1293	19354	14.97
1294	17229	13.31
1295	17220	13.30
1296	17248	13.31
1297	17254	13.30
1298	17410	13.41
1299	17239	13.27
1300	17954	13.81
1301	17428	13.40
1302	17464	13.41
1303	18372	14.10
1304	17294	13.26
1305	17298	13.26
1306	17318	13.26
1307	17325	13.26
1308	17348	13.26
1309	17343	13.25
1310	17422	13.30
1311	17395	13.27
1312	17389	13.25
1313	17398	13.25
1314	17523	13.34
1315	17994	13.68
1316	19476	14.80
1317	17471	13.27
1318	17491	13.27
1319	17461	13.24
1320	17604	13.34
1321	17707	13.40
1322	17718	13.40
1323	17748	13.41
1324	18036	13.62
1325	17634	13.31
1326	19773	14.91
1327	17778	13.40
1328	17798	13.40
1329	17816	13.41
1330	18930	14.23
1331	21050	15.82
1332	17752	13.33
1333	18329	13.75
1334	18302	13.72
1335	22607	16.93
1336	28747	21.52
1337	19060	14.26
1338	18436	13.78
1339	18647	13.93
1340	17967	13.41
1341	18103	13.50
1342	17984	13.40
1343	19532	14.54
1344	20135	14.98
1345	18759	13.95
1346	21108	15.68
1347	27162	20.16
1348	19540	14.50
1349	17898	13.27
1350	17899	13.26
1351	17923	13.27
1352	17927	13.26
1353	17944	13.26
1354	17965	13.27
1355	17981	13.27
1356	17992	13.27
1357	18274	13.47
1358	18009	13.26
1359	19061	14.03
1360	18008	13.24
1361	18248	13.41
1362	18066	13.26
1363	18067	13.26
1364	20120	14.75
1365	18139	13.29
1366	18893	13.83
1367	18348	13.42
1368	18668	13.65
1369	18180	13.28
1370	18179	13.27
1371	18190	13.27
1372	18480	13.47
1373	18410	13.41
1374	19339	14.07
1375	18245	13.27
1376	18249	13.26
1377	18294	13.29
1378	18381	13.34
1379	18289	13.26
1380	18986	13.76
1381	18315	13.26
1382	18587	13.45
1383	18360	13.28
1384	18361	13.27
1385	18362	13.26
1386	18370	13.25
1387	18388	13.26
1388	18417	13.27
1389	18420	13.26
1390	18534	13.33
1391	18437	13.25
1392	18476	13.27
1393	18468	13.26
1394	18493	13.27
1395	19444	13.94
1396	18529	13.27
1397	18521	13.26
1398	18545	13.27
1399	18554	13.26
1400	19132	13.67
1401	18784	13.41
1402	18779	13.39
1403	20232	14.42
1404	19239	13.70
1405	18633	13.26
1406	18642	13.26
1407	19011	13.51
1408	18865	13.40
1409	19545	13.87
1410	21298	15.10
1411	20249	14.35
1412	19601	13.88
1413	18913	13.38
1414	18769	13.27
1415	19992	14.13
1416	18771	13.26
1417	18778	13.25
1418	18808	13.26
1419	20129	14.19
1420	18989	13.37
1421	19053	13.41
1422	19073	13.41
1423	19078	13.41
1424	19404	13.63
1425	19103	13.41
1426	19107	13.40
1427	19233	13.48
1428	19886	13.93
1429	19774	13.84
1430	19942	13.95
1431	19535	13.65
1432	23997	16.76
1433	18985	13.25
1434	19006	13.25
1435	19010	13.25
1436	19053	13.27
1437	19344	13.46
1438	19053	13.25
1439	19096	13.27
1440	19177	13.32
1441	21598	14.99
1442	24209	16.79
1443	20258	14.04
1444	19182	13.28
1445	19184	13.28
1446	21677	14.99
1447	19429	13.43
1448	19223	13.28
1449	19258	13.29
1450	19262	13.28
1451	19279	13.29
1452	19273	13.27
1453	20735	14.27
1454	19305	13.28
1455	21689	14.91
1456	19444	13.35
1457	19339	13.27
1458	21239	14.57
1459	21676	14.86
1460	19544	13.39
1461	19592	13.41
1462	19590	13.40
1463	19876	13.59
1464	19632	13.41
1465	19790	13.51
1466	19506	13.31
1467	19722	13.44
1468	27710	18.88
1469	19764	13.45
1470	25075	17.06
1471	26066	17.72
1472	19963	13.56
1473	20346	13.81
1474	20422	13.85
1475	19801	13.42
1476	20400	13.82
1477	19614	13.28
1478	21167	14.32
1479	19882	13.44
1480	20597	13.92
1481	19704	13.30
1482	19728	13.31
1483	19757	13.32
1484	19809	13.35
1485	21568	14.52
1486	19720	13.27
1487	19778	13.30
1488	19826	13.32
1489	19754	13.27
1490	19803	13.29
1491	20600	13.82
1492	19797	13.27
1493	19819	13.27
1494	19965	13.36
1495	19840	13.27
1496	19865	13.28
1497	19891	13.29
1498	19907	13.29
1499	21028	14.03
1500	21143	14.10
