N	Total Time	Average CPE
1303	20388	15.65
1304	20337	15.60
1305	20354	15.60
1306	20448	15.66
1307	20395	15.60
1308	20814	15.91
1309	20409	15.59
1310	21894	16.71
1311	20472	15.62
1312	20441	15.58
1313	20560	15.66
1314	21101	16.06
1315	24528	18.65
1316	20530	15.60
1317	20977	15.93
1318	20644	15.66
1319	20647	15.65
1320	20638	15.63
1321	20668	15.65
1322	22966	17.37
1323	22369	16.91
1324	26008	19.64
1325	22185	16.74
1326	33265	25.09
1327	31402	23.66
1328	21429	16.14
1329	20716	15.59
1330	20762	15.61
1331	21139	15.88
1332	20746	15.58
1333	20771	15.58
1334	22170	16.62
1335	20837	15.61
1336	20841	15.60
1337	20861	15.60
1338	20850	15.58
1339	20884	15.60
1340	21140	15.78
1341	20827	15.53
1342	20928	15.59
1343	20878	15.55
1344	24275	18.06
1345	21419	15.92
1346	21075	15.66
1347	21094	15.66
1348	21007	15.58
1349	21394	15.86
1350	21009	15.56
1351	23523	17.41
1352	21198	15.68
1353	21156	15.64
1354	21311	15.74
1355	21992	16.23
1356	21259	15.68
1357	21352	15.73
1358	21977	16.18
1359	21197	15.60
1360	21706	15.96
1361	24873	18.28
1362	27177	19.95
1363	22591	16.57
1364	22436	16.45
1365	21387	15.67
1366	24081	17.63
1367	24460	17.89
1368	21629	15.81
1369	21344	15.59
1370	21357	15.59
1371	21375	15.59
1372	24124	17.58
1373	22361	16.29
1374	21409	15.58
1375	21774	15.84
1376	21538	15.65
1377	22220	16.14
1378	22120	16.05
1379	22158	16.07
1380	23813	17.26
1381	22247	16.11
1382	21938	15.87
1383	21565	15.59
1384	25262	18.25
1385	22189	16.02
1386	21554	15.55
1387	21535	15.53
1388	21563	15.54
1389	21578	15.53
1390	21619	15.55
1391	21616	15.54
1392	22470	16.14
1393	21642	15.54
1394	26094	18.72
1395	24001	17.21
1396	21855	15.66
1397	21876	15.66
1398	25778	18.44
1399	30083	21.50
1400	23658	16.90
1401	21867	15.61
1402	21889	15.61
1403	26667	19.01
1404	21953	15.64
1405	22035	15.68
1406	22409	15.94
1407	22045	15.67
1408	22029	15.65
1409	22070	15.66
1410	22074	15.66
1411	22080	15.65
1412	22111	15.66
1413	22124	15.66
1414	22066	15.61
1415	22212	15.70
1416	22126	15.63
1417	22185	15.66
1418	22409	15.80
1419	22209	15.65
1420	22780	16.04
1421	22168	15.60
1422	22163	15.59
1423	22767	16.00
1424	32042	22.50
1425	22377	15.70
1426	22339	15.67
1427	45986	32.23
1428	23123	16.19
1429	22280	15.59
1430	22310	15.60
1431	22356	15.62
1432	22353	15.61
1433	27001	18.84
1434	22977	16.02
1435	22294	15.54
1436	22331	15.55
1437	22774	15.85
1438	22326	15.53
1439	22660	15.75
1440	22376	15.54
1441	22611	15.69
1442	22506	15.61
1443	26971	18.69
1444	22522	15.60
1445	22520	15.58
1446	22692	15.69
1447	22973	15.88
1448	27672	19.11
1449	27794	19.18
1450	22592	15.58
1451	22640	15.60
1452	22769	15.68
1453	22650	15.59
1454	22997	15.82
1455	24169	16.61
1456	22708	15.60
1457	22713	15.59
1458	26748	18.35
1459	22755	15.60
1460	22741	15.58
1461	25272	17.30
1462	22812	15.60
1463	22834	15.61
1464	23359	15.96
1465	23708	16.18
1466	24235	16.53
1467	22890	15.60
1468	25633	17.46
1469	24908	16.96
1470	23356	15.89
1471	23004	15.64
1472	22853	15.53
1473	23059	15.65
1474	22864	15.51
1475	22911	15.53
1476	23443	15.88
1477	22915	15.51
1478	22971	15.54
1479	24172	16.34
1480	27541	18.61
1481	36076	24.36
1482	30353	20.48
1483	27334	18.43
1484	24405	16.45
1485	25886	17.43
1486	25120	16.90
1487	23395	15.73
1488	23425	15.74
1489	23197	15.58
1490	23269	15.62
1491	24728	16.58
1492	23275	15.60
1493	23294	15.60
1494	23326	15.61
1495	23303	15.59
