N	Total Time	Average CPE
1280	564845	441.29
1281	574362	448.37
1282	564591	440.40
1283	569225	443.67
1284	596779	464.78
1285	576814	448.88
1286	582076	452.63
1287	579480	450.26
1288	585850	454.85
1289	570760	442.79
1290	578651	448.57
1291	575855	446.05
1292	577632	447.08
1293	580365	448.85
1294	577764	446.49
1295	580510	448.27
1296	596406	460.19
1297	603123	465.01
1298	579846	446.72
1299	586348	451.38
1300	585320	450.25
1301	588102	452.04
1302	603956	463.87
1303	597310	458.41
1304	593908	455.45
1305	612175	469.10
1306	587594	449.92
1307	585663	448.10
1308	592113	452.69
1309	592503	452.64
1310	598673	457.00
1311	617370	470.92
1312	591353	450.73
1313	592353	451.14
1314	590552	449.43
1315	607188	461.74
1316	664935	505.27
1317	617696	469.02
1318	617547	468.55
1319	605895	459.36
1320	603162	456.94
1321	607837	460.13
1322	604957	457.61
1323	600955	454.24
1324	626410	473.12
1325	600552	453.25
1326	609286	459.49
1327	609075	458.99
1328	619479	466.48
1329	612923	461.19
1330	608567	457.57
1331	605766	455.12
1332	610228	458.13
1333	625833	469.49
1334	621991	466.26
1335	623173	466.80
1336	613058	458.88
1337	612388	458.03
1338	612993	458.14
1339	622178	464.66
1340	629309	469.63
1341	632016	471.30
1342	628279	468.17
1343	631829	470.46
1344	638095	474.77
1345	625123	464.78
1346	636522	472.90
1347	621006	461.03
1348	627550	465.54
1349	630214	467.17
1350	630755	467.23
1351	669799	495.78
1352	628351	464.76
1353	624398	461.49
1354	642826	474.76
1355	632721	466.95
1356	635477	468.64
1357	640895	472.29
1358	641928	472.70
1359	637668	469.22
1360	646576	475.42
1361	640245	470.42
1362	631267	463.49
1363	654564	480.24
1364	659029	483.16
1365	663020	485.73
1366	643297	470.93
1367	669469	489.74
1368	650246	475.33
1369	650435	475.12
1370	648595	473.43
1371	653838	476.91
1372	662645	482.98
1373	652685	475.37
1374	655124	476.80
1375	651340	473.70
1376	722412	525.01
1377	1002412	727.97
1378	696271	505.28
1379	676211	490.36
1380	657749	476.63
1381	667291	483.19
1382	660676	478.06
1383	658063	475.82
1384	657082	474.77
1385	692602	500.07
1386	655418	472.88
1387	668725	482.14
1388	664412	478.68
1389	659345	474.69
1390	667409	480.15
1391	672165	483.22
1392	678180	487.20
1393	689866	495.24
1394	681266	488.71
1395	678089	486.09
1396	667765	478.34
1397	668912	478.82
1398	671271	480.17
1399	675522	482.86
1400	677465	483.90
1401	681936	486.75
1402	715764	510.53
1403	706865	503.82
1404	685222	488.05
1405	689807	490.97
1406	675489	480.43
1407	690713	490.91
1408	677770	481.37
1409	690950	490.38
1410	688852	488.55
1411	682004	483.35
1412	688140	487.35
1413	688594	487.33
1414	687843	486.45
1415	690594	488.05
1416	688788	486.43
1417	684728	483.22
1418	694195	489.56
1419	692226	487.83
1420	705510	496.84
1421	700493	492.96
1422	707022	497.20
1423	692488	486.64
1424	699116	490.95
1425	693699	486.81
1426	706746	495.61
1427	708742	496.67
1428	703153	492.40
1429	722428	505.55
1430	700558	489.90
1431	712027	497.57
1432	705625	492.75
1433	708365	494.32
1434	727013	506.98
1435	703322	490.12
1436	737239	513.40
1437	705212	490.75
1438	707285	491.85
1439	710149	493.50
1440	709640	492.81
1441	731941	507.94
1442	726193	503.60
1443	718430	497.87
1444	718797	497.78
1445	735281	508.84
1446	746130	516.00
1447	770583	532.54
1448	725978	501.37
1449	719541	496.58
1450	723644	499.06
1451	715906	493.39
1452	737345	507.81
1453	734705	505.65
1454	737287	507.07
1455	728326	500.57
1456	732372	503.00
1457	740983	508.57
1458	730108	500.76
1459	723072	495.59
1460	749005	513.02
1461	729328	499.20
1462	746799	510.81
1463	733238	501.19
1464	727433	496.88
1465	738253	503.93
1466	769343	524.79
1467	764391	521.06
1468	747243	509.02
1469	750780	511.08
1470	735857	500.58
1471	739268	502.56
1472	748623	508.58
1473	758917	515.22
1474	747233	506.94
1475	753253	510.68
1476	751289	509.00
1477	751562	508.84
1478	748151	506.19
1479	742560	502.07
1480	764894	516.82
1481	764840	516.43
1482	758618	511.89
1483	752209	507.22
1484	747478	503.69
1485	757223	509.91
1486	784712	528.07
1487	771124	518.58
1488	768228	516.28
1489	777104	521.90
1490	767793	515.30
1491	754955	506.34
1492	782063	524.17
1493	782062	523.82
1494	767506	513.73
1495	769599	514.78
