N	Total Time	Average CPE
979	116244	118.74
980	116127	118.50
981	116488	118.74
982	123170	125.43
983	118942	121.00
984	116688	118.59
985	116789	118.57
986	116804	118.46
987	119364	120.94
988	117088	118.51
989	119786	121.12
990	118277	119.47
991	119341	120.42
992	117509	118.46
993	119179	120.02
994	117879	118.59
995	121396	122.01
996	117155	117.63
997	120321	120.68
998	118775	119.01
999	120352	120.47
1000	119246	119.25
1001	119250	119.13
1002	119081	118.84
1003	119208	118.85
1004	125588	125.09
1005	118041	117.45
1006	125927	125.18
1007	125007	124.14
1008	120757	119.80
1009	133077	131.89
1010	123982	122.75
1011	120071	118.76
1012	121296	119.86
1013	120190	118.65
1014	119461	117.81
1015	119393	117.63
1016	119241	117.36
1017	119622	117.62
1018	122291	120.13
1019	121362	119.10
1020	123529	121.11
1021	121363	118.87
1022	126666	123.94
1023	121375	118.65
1024	120202	117.38
1025	125690	122.62
1026	123125	120.00
1027	121903	118.70
1028	125217	121.81
1029	122391	118.94
1030	127369	123.66
1031	125972	122.18
1032	122380	118.59
1033	123139	119.21
1034	123619	119.55
1035	124645	120.43
1036	122943	118.67
1037	121980	117.63
1038	123869	119.33
1039	123029	118.41
1040	124082	119.31
1041	128106	123.06
1042	125144	120.10
1043	124778	119.63
1044	125177	119.90
1045	124250	118.90
1046	126085	120.54
1047	124930	119.32
1048	131014	125.01
1049	125035	119.19
1050	124392	118.47
1051	125996	119.88
1052	123935	117.81
1053	125965	119.62
1054	130481	123.80
1055	124745	118.24
1056	124458	117.86
1057	124747	118.02
1058	125533	118.65
1059	125642	118.64
1060	126555	119.39
1061	127708	120.37
1062	127882	120.42
1063	130155	122.44
1064	127908	120.21
1065	128593	120.74
1066	127674	119.77
1067	126499	118.56
1068	129994	121.72
1069	126978	118.78
1070	127378	119.04
1071	126795	118.39
1072	127750	119.17
1073	127479	118.81
1074	127119	118.36
1075	126786	117.94
1076	126119	117.21
1077	128806	119.60
1078	126391	117.25
1079	130524	120.97
1080	129669	120.06
1081	132983	123.02
1082	135288	125.04
1083	128763	118.89
1084	131953	121.73
1085	129680	119.52
1086	131792	121.36
1087	129770	119.38
1088	131253	120.64
1089	129243	118.68
1090	130599	119.82
1091	129714	118.89
1092	130686	119.68
1093	131620	120.42
1094	128300	117.28
1095	129773	118.51
1096	129245	117.92
1097	131330	119.72
1098	129843	118.25
1099	133214	121.21
1100	130379	118.53
1101	130953	118.94
1102	134086	121.68
1103	131095	118.85
1104	136415	123.56
1105	133402	120.73
1106	131547	118.94
1107	138363	124.99
1108	131749	118.91
1109	131858	118.90
1110	132378	119.26
1111	133815	120.45
1112	134964	121.37
1113	132143	118.73
1114	131975	118.47
1115	133140	119.41
1116	136338	122.17
1117	132574	118.69
1118	139082	124.40
1119	132436	118.35
1120	134942	120.48
1121	133091	118.73
1122	133289	118.80
1123	134869	120.10
1124	133955	119.18
1125	135091	120.08
1126	135171	120.05
1127	133599	118.54
1128	132378	117.36
1129	132263	117.15
1130	132405	117.17
1131	136098	120.33
1132	133398	117.84
1133	133622	117.94
1134	134432	118.55
1135	132967	117.15
1136	140966	124.09
1137	136137	119.73
1138	135020	118.65
1139	133936	117.59
1140	133550	117.15
1141	137985	120.93
1142	136611	119.62
1143	135836	118.84
1144	136305	119.15
1145	142116	124.12
1146	134323	117.21
1147	141084	123.00
1148	135080	117.67
1149	135016	117.51
1150	138700	120.61
1151	138168	120.04
1152	137628	119.47
1153	142216	123.34
1154	138890	120.36
1155	141466	122.48
1156	137090	118.59
1157	138653	119.84
1158	137080	118.38
1159	136526	117.80
1160	136326	117.52
1161	136734	117.77
1162	137274	118.14
1163	136851	117.67
1164	143081	122.92
1165	138523	118.90
1166	140394	120.41
1167	138288	118.50
1168	138513	118.59
1169	141310	120.88
1170	137353	117.40
1171	141317	120.68
1172	139569	119.09
1173	139831	119.21
1174	139218	118.58
1175	138774	118.11
1176	139302	118.45
1177	139438	118.47
1178	142870	121.28
1179	142271	120.67
1180	139791	118.47
1181	139850	118.42
1182	140402	118.78
1183	143467	121.27
1184	146319	123.58
1185	139843	118.01
1186	138887	117.11
1187	144011	121.32
1188	139113	117.10
1189	143811	120.95
1190	142183	119.48
1191	141282	118.62
1192	141926	119.07
1193	140999	118.19
1194	142029	118.95
1195	142141	118.95
1196	142591	119.22
1197	144884	121.04
1198	143398	119.70
1199	147326	122.87
1200	142613	118.84
1201	148423	123.58
1202	143990	119.79
1203	143471	119.26
1204	143852	119.48
1205	153126	127.08
1206	144781	120.05
1207	146071	121.02
1208	144151	119.33
1209	144284	119.34
1210	145480	120.23
1211	141748	117.05
1212	143151	118.11
1213	142181	117.21
1214	144491	119.02
1215	144356	118.81
1216	146071	120.12
1217	145322	119.41
1218	142726	117.18
1219	146584	120.25
1220	145256	119.06
1221	146188	119.73
1222	145409	118.99
1223	145139	118.67
1224	148717	121.50
1225	143411	117.07
1226	146829	119.76
1227	145624	118.68
1228	147803	120.36
1229	151693	123.43
1230	146614	119.20
1231	144011	116.99
1232	148895	120.86
1233	145105	117.68
1234	147146	119.24
1235	145917	118.15
1236	145079	117.38
1237	147152	118.96
1238	144865	117.02
1239	149276	120.48
1240	148863	120.05
1241	149038	120.10
1242	146436	117.90
1243	145336	116.92
1244	147119	118.26
1245	146851	117.95
1246	153187	122.94
1247	148348	118.96
1248	146030	117.01
1249	146317	117.15
1250	147876	118.30
1251	152192	121.66
1252	149540	119.44
1253	146884	117.23
1254	147469	117.60
1255	148749	118.53
1256	149675	119.17
1257	149300	118.77
1258	149214	118.61
1259	152021	120.75
1260	151472	120.22
1261	154441	122.48
1262	152760	121.05
1263	150959	119.52
1264	151105	119.55
1265	155164	122.66
1266	152694	120.61
1267	151972	119.95
1268	153922	121.39
1269	149368	117.71
1270	150459	118.47
1271	152059	119.64
1272	152632	119.99
1273	151906	119.33
1274	150730	118.31
1275	151212	118.60
1276	152461	119.48
1277	153306	120.05
1278	151682	118.69
1279	151736	118.64
1280	152070	118.80
1281	150549	117.52
1282	155353	121.18
1283	152430	118.81
1284	153094	119.23
1285	152649	118.79
1286	153029	119.00
1287	152192	118.25
1288	153875	119.47
1289	162609	126.15
1290	152397	118.14
1291	154634	119.78
1292	153090	118.49
1293	155452	120.23
1294	155660	120.29
1295	155232	119.87
1296	153442	118.40
1297	155064	119.56
1298	154919	119.35
1299	159997	123.17
1300	153912	118.39
1301	156542	120.32
1302	156711	120.36
1303	152911	117.35
1304	157817	121.03
1305	160126	122.70
1306	160519	122.91
1307	152963	117.03
