N	Total Time	Average CPE
999	60117	60.18
1000	60636	60.64
1001	60396	60.34
1002	61329	61.21
1003	67464	67.26
1004	60406	60.17
1005	60538	60.24
1006	60743	60.38
1007	61687	61.26
1008	68739	68.19
1009	63310	62.75
1010	61113	60.51
1011	61359	60.69
1012	61389	60.66
1013	61467	60.68
1014	61644	60.79
1015	63540	62.60
1016	61706	60.73
1017	61814	60.78
1018	62114	61.02
1019	62003	60.85
1020	62063	60.85
1021	62303	61.02
1022	64385	63.00
1023	74157	72.49
1024	62631	61.16
1025	63257	61.71
1026	63133	61.53
1027	63223	61.56
1028	69554	67.66
1029	69571	67.61
1030	68856	66.85
1031	64017	62.09
1032	66745	64.68
1033	63958	61.91
1034	65409	63.26
1035	65713	63.49
1036	64517	62.28
1037	64446	62.15
1038	64610	62.24
1039	64904	62.47
1040	66544	63.98
1041	68464	65.77
1042	64919	62.30
1043	65021	62.34
1044	65120	62.38
1045	65234	62.42
1046	65978	63.08
1047	67082	64.07
1048	77176	73.64
1049	67702	64.54
1050	66356	63.20
1051	65821	62.63
1052	67109	63.79
1053	68247	64.81
1054	67577	64.11
1055	66206	62.75
1056	67645	64.06
1057	66400	62.82
1058	70789	66.91
1059	66717	63.00
1060	66860	63.08
1061	66889	63.04
1062	67100	63.18
1063	67169	63.19
1064	74248	69.78
1065	67374	63.26
1066	67409	63.24
1067	67719	63.47
1068	69175	64.77
1069	67750	63.38
1070	71569	66.89
1071	68330	63.80
1072	68813	64.19
1073	68528	63.87
1074	69018	64.26
1075	68275	63.51
1076	70281	65.32
1077	72033	66.88
1078	68670	63.70
1079	68955	63.91
1080	69012	63.90
1081	69502	64.29
1082	69126	63.89
1083	70681	65.26
1084	70557	65.09
1085	69966	64.48
1086	69731	64.21
1087	69777	64.19
1088	79585	73.15
1089	70247	64.51
1090	71068	65.20
1091	71082	65.15
1092	70073	64.17
1093	75971	69.51
1094	70228	64.19
1095	71329	65.14
1096	75738	69.10
1097	72605	66.19
1098	72881	66.38
1099	70894	64.51
1100	72184	65.62
1101	72746	66.07
1102	72622	65.90
1103	71665	64.97
1104	71318	64.60
1105	71932	65.10
1106	71552	64.69
1107	74129	66.96
1108	71946	64.93
1109	71946	64.87
1110	74884	67.46
1111	72106	64.90
1112	72408	65.12
1113	72291	64.95
1114	72818	65.37
1115	72636	65.14
1116	75616	67.76
1117	73315	65.64
1118	72847	65.16
1119	76696	68.54
1120	81312	72.60
1121	73693	65.74
1122	73234	65.27
1123	84707	75.43
1124	96518	85.87
1125	74926	66.60
1126	79857	70.92
1127	73810	65.49
1128	75763	67.17
1129	74017	65.56
1130	74178	65.64
1131	74131	65.54
1132	80334	70.97
1133	78611	69.38
1134	74546	65.74
1135	75327	66.37
1136	74699	65.76
1137	74802	65.79
1138	77399	68.01
1139	75078	65.92
1140	76074	66.73
1141	77325	67.77
1142	81754	71.59
1143	75492	66.05
1144	75938	66.38
1145	75749	66.16
1146	76146	66.45
1147	77480	67.55
1148	77208	67.25
1149	80761	70.29
1150	78609	68.36
1151	76649	66.59
1152	76672	66.56
1153	77541	67.25
1154	77428	67.10
1155	78815	68.24
1156	78861	68.22
1157	81504	70.44
1158	81770	70.61
1159	78832	68.02
1160	77996	67.24
1161	78446	67.57
1162	78789	67.80
1163	79202	68.10
1164	78016	67.02
1165	78119	67.05
1166	80013	68.62
1167	78800	67.52
1168	78906	67.56
1169	79180	67.73
1170	79278	67.76
1171	79515	67.90
1172	79817	68.10
1173	80497	68.62
1174	79073	67.35
1175	79154	67.37
1176	79921	67.96
1177	79436	67.49
1178	79600	67.57
1179	81604	69.21
1180	80108	67.89
1181	80193	67.90
1182	80675	68.25
1183	80499	68.05
1184	80462	67.96
1185	80590	68.01
1186	81486	68.71
1187	84613	71.28
1188	81066	68.24
1189	82022	68.98
1190	81437	68.43
1191	85833	72.07
1192	84478	70.87
1193	81568	68.37
1194	82999	69.51
1195	89652	75.02
1196	84421	70.59
1197	84482	70.58
1198	85126	71.06
1199	84551	70.52
1200	86013	71.68
1201	84782	70.59
1202	85372	71.02
1203	88284	73.39
1204	85970	71.40
1205	100765	83.62
1206	99020	82.11
1207	98393	81.52
1208	85081	70.43
1209	85484	70.71
1210	87223	72.09
1211	91105	75.23
1212	86083	71.03
1213	85852	70.78
1214	89080	73.38
1215	99850	82.18
1216	84340	69.36
1217	88161	72.44
1218	84661	69.51
1219	84737	69.51
1220	84841	69.54
1221	90598	74.20
1222	97292	79.62
1223	85220	69.68
1224	85377	69.75
1225	85440	69.75
1226	87434	71.32
1227	87190	71.06
1228	90507	73.70
1229	92418	75.20
1230	88212	71.72
1231	86822	70.53
1232	87789	71.26
1233	87009	70.57
1234	88567	71.77
1235	87414	70.78
1236	86917	70.32
1237	97604	78.90
1238	87729	70.86
1239	88051	71.07
1240	87548	70.60
1241	91604	73.81
1242	88264	71.07
1243	87763	70.61
1244	92268	74.17
1245	90404	72.61
1246	88364	70.92
1247	88218	70.74
1248	88352	70.79
1249	89922	72.00
1250	91398	73.12
1251	88734	70.93
1252	90678	72.43
1253	88997	71.03
1254	91874	73.26
1255	94443	75.25
1256	92124	73.35
1257	93293	74.22
1258	89667	71.28
1259	99484	79.02
1260	91126	72.32
1261	90112	71.46
1262	90415	71.64
1263	92306	73.08
1264	90853	71.88
1265	91048	71.97
1266	90511	71.49
1267	90659	71.55
1268	91682	72.30
1269	90881	71.62
1270	91075	71.71
1271	91180	71.74
1272	93090	73.18
1273	92022	72.29
1274	91884	72.12
1275	91971	72.13
1276	92100	72.18
1277	93328	73.08
1278	94360	73.83
1279	92124	72.03
1280	92191	72.02
1281	97290	75.95
1282	93770	73.14
1283	98240	76.57
1284	105154	81.90
1285	96132	74.81
1286	93060	72.36
1287	94947	73.77
1288	103893	80.66
1289	107121	83.10
1290	95811	74.27
1291	98048	75.95
1292	96142	74.41
1293	101756	78.70
1294	98213	75.90
1295	103557	79.97
1296	94418	72.85
1297	94339	72.74
1298	94452	72.77
1299	96293	74.13
1300	98314	75.63
1301	96329	74.04
1302	94924	72.91
1303	98199	75.36
1304	95173	72.99
1305	96771	74.15
1306	95443	73.08
1307	114085	87.29
1308	95651	73.13
1309	101033	77.18
1310	95965	73.26
1311	96804	73.84
1312	96086	73.24
1313	96190	73.26
1314	99344	75.60
1315	112293	85.39
1316	103341	78.53
1317	96641	73.38
1318	97254	73.79
1319	97253	73.73
1320	98439	74.58
1321	99327	75.19
1322	97493	73.75
1323	99340	75.09
1324	97876	73.92
1325	99100	74.79
1326	100307	75.65
1327	98208	74.01
1328	98389	74.09
1329	98554	74.16
1330	105637	79.43
1331	98730	74.18
1332	100205	75.23
1333	100934	75.72
1334	100353	75.23
1335	100546	75.32
1336	110584	82.77
1337	99947	74.75
1338	100168	74.86
1339	100649	75.17
1340	101089	75.44
1341	101726	75.86
1342	108379	80.76
1343	101892	75.87
1344	100254	74.59
1345	100942	75.05
1346	100419	74.61
1347	101989	75.72
1348	100891	74.84
1349	108784	80.64
1350	103000	76.30
1351	101006	74.76
1352	103629	76.65
1353	103361	76.39
1354	101503	74.97
1355	102755	75.83
1356	103344	76.21
1357	102051	75.20
1358	102734	75.65
1359	102230	75.22
1360	102327	75.24
1361	104496	76.78
1362	102439	75.21
1363	102596	75.27
1364	102712	75.30
1365	111380	81.60
1366	102984	75.39
1367	109197	79.88
1368	103241	75.47
1369	112090	81.88
1370	106078	77.43
1371	104849	76.48
1372	103938	75.76
1373	106047	77.24
1374	103980	75.68
1375	104105	75.71
1376	106610	77.48
1377	107305	77.93
1378	107773	78.21
1379	105417	76.44
1380	104915	76.03
1381	106046	76.79
1382	111210	80.47
1383	105835	76.53
1384	107005	77.32
1385	105655	76.29
1386	106314	76.71
1387	105793	76.27
1388	106626	76.82
1389	107627	77.49
1390	111839	80.46
1391	106793	76.77
1392	106947	76.83
1393	108241	77.70
1394	109508	78.56
1395	110337	79.09
1396	109007	78.09
1397	107342	76.84
1398	109928	78.63
1399	107850	77.09
1400	109791	78.42
1401	108259	77.27
1402	109224	77.91
1403	117910	84.04
1404	114968	81.89
