N	Total Time	Average CPE
1008	8691	8.62
1009	8714	8.64
1010	9148	9.06
1011	8716	8.62
1012	8740	8.64
1013	8748	8.64
1014	8727	8.61
1015	8752	8.62
1016	8756	8.62
1017	8499	8.36
1018	8229	8.08
1019	8223	8.07
1020	8692	8.52
1021	9120	8.93
1022	9095	8.90
1023	8309	8.12
1024	8337	8.14
1025	9027	8.81
1026	9932	9.68
1027	8629	8.40
1028	8612	8.38
1029	8621	8.38
1030	8616	8.37
1031	8610	8.35
1032	8650	8.38
1033	8652	8.38
1034	8657	8.37
1035	8655	8.36
1036	8660	8.36
1037	9469	9.13
1038	9203	8.87
1039	11948	11.50
1040	11256	10.82
1041	8980	8.63
1042	9757	9.36
1043	9764	9.36
1044	9312	8.92
1045	9316	8.91
1046	9327	8.92
1047	9325	8.91
1048	9355	8.93
1049	9358	8.92
1050	9373	8.93
1051	9368	8.91
1052	9388	8.92
1053	12014	11.41
1054	8816	8.36
1055	8847	8.39
1056	8816	8.35
1057	8856	8.38
1058	8868	8.38
1059	8871	8.38
1060	8883	8.38
1061	8854	8.34
1062	8865	8.35
1063	8867	8.34
1064	8882	8.35
1065	8906	8.36
1066	8877	8.33
1067	8902	8.34
1068	8904	8.34
1069	8910	8.33
1070	9111	8.51
1071	8945	8.35
1072	8934	8.33
1073	8960	8.35
1074	8964	8.35
1075	8941	8.32
1076	8951	8.32
1077	8969	8.33
1078	8962	8.31
1079	8976	8.32
1080	8991	8.32
1081	9042	8.36
1082	9049	8.36
1083	12143	11.21
1084	9034	8.33
1085	19478	17.95
1086	11459	10.55
1087	12324	11.34
1088	9105	8.37
1089	9118	8.37
1090	9119	8.37
1091	9128	8.37
1092	9415	8.62
1093	9182	8.40
1094	9065	8.29
1095	9082	8.29
1096	9075	8.28
1097	9101	8.30
1098	9087	8.28
1099	9116	8.29
1100	9414	8.56
1101	9118	8.28
1102	10621	9.64
1103	9207	8.35
1104	9330	8.45
1105	9213	8.34
1106	10169	9.19
1107	9227	8.34
1108	9221	8.32
1109	12618	11.38
1110	9776	8.81
1111	12493	11.24
1112	15347	13.80
1113	15578	14.00
1114	14117	12.67
1115	12316	11.05
1116	9528	8.54
1117	9548	8.55
1118	13271	11.87
1119	15445	13.80
1120	9685	8.65
1121	9326	8.32
1122	9297	8.29
1123	9819	8.74
1124	9260	8.24
1125	9822	8.73
1126	15784	14.02
1127	13424	11.91
1128	9372	8.31
1129	9427	8.35
1130	9942	8.80
1131	12027	10.63
1132	11328	10.01
1133	10687	9.43
1134	11591	10.22
1135	11959	10.54
1136	9436	8.31
1137	9937	8.74
1138	13615	11.96
1139	10199	8.95
1140	10462	9.18
1141	9949	8.72
1142	9970	8.73
1143	9985	8.74
1144	9982	8.73
1145	10005	8.74
1146	9984	8.71
1147	10704	9.33
1148	10452	9.10
1149	9936	8.65
1150	9435	8.20
1151	9428	8.19
1152	9433	8.19
1153	9450	8.20
1154	9461	8.20
1155	9555	8.27
1156	9467	8.19
1157	9465	8.18
1158	9479	8.19
1159	9481	8.18
1160	9490	8.18
1161	9498	8.18
1162	9503	8.18
1163	9513	8.18
1164	9517	8.18
1165	9507	8.16
1166	9762	8.37
1167	9543	8.18
1168	9554	8.18
1169	9559	8.18
1170	11550	9.87
1171	12252	10.46
1172	15366	13.11
1173	12149	10.36
1174	9631	8.20
1175	9637	8.20
1176	9633	8.19
1177	9650	8.20
1178	10919	9.27
1179	11469	9.73
1180	9984	8.46
1181	10500	8.89
1182	10193	8.62
1183	9786	8.27
1184	9785	8.26
1185	9795	8.27
1186	9816	8.28
1187	9826	8.28
1188	9797	8.25
1189	9841	8.28
1190	9804	8.24
1191	10117	8.49
1192	9782	8.21
1193	9788	8.20
1194	11248	9.42
1195	9812	8.21
1196	9813	8.20
1197	9817	8.20
1198	9818	8.20
1199	9840	8.21
1200	10343	8.62
1201	9844	8.20
1202	9887	8.23
1203	11327	9.42
1204	9908	8.23
1205	9884	8.20
1206	9899	8.21
1207	11517	9.54
1208	10134	8.39
1209	9868	8.16
1210	9865	8.15
1211	9868	8.15
1212	10067	8.31
1213	9897	8.16
1214	9906	8.16
1215	9919	8.16
1216	9914	8.15
1217	10005	8.22
1218	9939	8.16
1219	9954	8.17
1220	9941	8.15
1221	9962	8.16
1222	9965	8.15
1223	9977	8.16
1224	10034	8.20
1225	9984	8.15
1226	10031	8.18
1227	9999	8.15
1228	10169	8.28
1229	10013	8.15
1230	10027	8.15
1231	10046	8.16
1232	10249	8.32
1233	10085	8.18
1234	10042	8.14
1235	10063	8.15
1236	10060	8.14
1237	10058	8.13
1238	10079	8.14
1239	10081	8.14
1240	10092	8.14
1241	10084	8.13
1242	10104	8.14
1243	10096	8.12
1244	10877	8.74
1245	10061	8.08
1246	10055	8.07
1247	10075	8.08
1248	10076	8.07
1249	10113	8.10
1250	10083	8.07
1251	10062	8.04
1252	10089	8.06
1253	10180	8.12
1254	10094	8.05
1255	10099	8.05
1256	10120	8.06
1257	10122	8.05
1258	10117	8.04
1259	10121	8.04
1260	10123	8.03
1261	10136	8.04
1262	10146	8.04
1263	10222	8.09
1264	10162	8.04
1265	10174	8.04
1266	10176	8.04
1267	10168	8.03
1268	10184	8.03
1269	10199	8.04
1270	10207	8.04
1271	10206	8.03
1272	11628	9.14
1273	11278	8.86
1274	14430	11.33
1275	15042	11.80
1276	10819	8.48
1277	10320	8.08
1278	10322	8.08
1279	10400	8.13
1280	13284	10.38
1281	10965	8.56
1282	12073	9.42
1283	12192	9.50
1284	10359	8.07
1285	10360	8.06
1286	10360	8.06
1287	10362	8.05
1288	10530	8.18
1289	10420	8.08
1290	10441	8.09
1291	10424	8.07
1292	10432	8.07
1293	10444	8.08
1294	10472	8.09
1295	13836	10.68
1296	10427	8.05
1297	10451	8.06
1298	10459	8.06
1299	10459	8.05
1300	10827	8.33
1301	10473	8.05
1302	10851	8.33
1303	11870	9.11
1304	10398	7.97
1305	10410	7.98
1306	10431	7.99
1307	10425	7.98
1308	10420	7.97
1309	10438	7.97
1310	10444	7.97
1311	10437	7.96
1312	10469	7.98
1313	10450	7.96
1314	10483	7.98
1315	10474	7.97
1316	10498	7.98
1317	10483	7.96
1318	10508	7.97
1319	10518	7.97
1320	10866	8.23
1321	14174	10.73
1322	10584	8.01
1323	10709	8.09
1324	10570	7.98
1325	10558	7.97
1326	10588	7.98
1327	10579	7.97
1328	10581	7.97
1329	10910	8.21
1330	11451	8.61
1331	11253	8.45
1332	10645	7.99
1333	10656	7.99
1334	10666	8.00
1335	10670	7.99
1336	11435	8.56
1337	11823	8.84
1338	11440	8.55
1339	10721	8.01
1340	10737	8.01
1341	10738	8.01
1342	10738	8.00
1343	10788	8.03
1344	13130	9.77
1345	11649	8.66
1346	10715	7.96
1347	10703	7.95
1348	10739	7.97
1349	10789	8.00
1350	10760	7.97
1351	10793	7.99
1352	10786	7.98
1353	10780	7.97
1354	10799	7.98
1355	10799	7.97
1356	10813	7.97
1357	10810	7.97
1358	10845	7.99
1359	10850	7.98
1360	11248	8.27
1361	10891	8.00
1362	10909	8.01
1363	10938	8.02
1364	12369	9.07
1365	10937	8.01
1366	10921	7.99
1367	11783	8.62
1368	12748	9.32
1369	21268	15.54
1370	10877	7.94
1371	10871	7.93
1372	10892	7.94
1373	12439	9.06
1374	11222	8.17
1375	11277	8.20
1376	11979	8.71
1377	10938	7.94
1378	11264	8.17
1379	10913	7.91
1380	10915	7.91
1381	10936	7.92
1382	10946	7.92
1383	10942	7.91
1384	11245	8.12
1385	12138	8.76
1386	10977	7.92
1387	10920	7.87
1388	10951	7.89
1389	10989	7.91
1390	12011	8.64
1391	11119	7.99
1392	11103	7.98
1393	11102	7.97
1394	11135	7.99
1395	11666	8.36
1396	11123	7.97
1397	11227	8.04
1398	11131	7.96
1399	11133	7.96
1400	13767	9.83
1401	11097	7.92
1402	11206	7.99
1403	12059	8.60
1404	12151	8.65
1405	13013	9.26
1406	11088	7.89
1407	11075	7.87
1408	11079	7.87
1409	11099	7.88
1410	11111	7.88
1411	11113	7.88
1412	11157	7.90
1413	11154	7.89
1414	11178	7.91
1415	11141	7.87
1416	11425	8.07
1417	11158	7.87
1418	11142	7.86
1419	11153	7.86
1420	13102	9.23
1421	11255	7.92
1422	11266	7.92
1423	11256	7.91
1424	11267	7.91
1425	12202	8.56
1426	11752	8.24
1427	11754	8.24
1428	11760	8.24
1429	11771	8.24
1430	12194	8.53
1431	11252	7.86
1432	11255	7.86
1433	11251	7.85
1434	11255	7.85
1435	14120	9.84
1436	11321	7.88
1437	11294	7.86
1438	11377	7.91
1439	11279	7.84
1440	11295	7.84
1441	11303	7.84
1442	11313	7.85
1443	11327	7.85
1444	11329	7.85
1445	11323	7.84
1446	11325	7.83
1447	11402	7.88
1448	11352	7.84
1449	11357	7.84
1450	11367	7.84
1451	11370	7.84
1452	11364	7.83
1453	11378	7.83
1454	11380	7.83
1455	11360	7.81
1456	11450	7.86
1457	11358	7.80
1458	11401	7.82
1459	11411	7.82
1460	11402	7.81
1461	11767	8.05
1462	11575	7.92
1463	20412	13.95
1464	11482	7.84
1465	11516	7.86
1466	11502	7.85
1467	11527	7.86
1468	11528	7.85
1469	11536	7.85
1470	11891	8.09
1471	11532	7.84
1472	11543	7.84
1473	11525	7.82
1474	11551	7.84
1475	11549	7.83
1476	11557	7.83
1477	17687	11.97
1478	15000	10.15
1479	11721	7.92
1480	13051	8.82
1481	11610	7.84
1482	11700	7.89
1483	11606	7.83
1484	11614	7.83
1485	11638	7.84
1486	11636	7.83
1487	11641	7.83
1488	11646	7.83
1489	11657	7.83
1490	18685	12.54
1491	18142	12.17
1492	12365	8.29
1493	11922	7.99
1494	12393	8.30
1495	12197	8.16
1496	12221	8.17
1497	12233	8.17
1498	12221	8.16
1499	12221	8.15
