N	Total Time	Average CPE
1144	85729	74.94
1145	85692	74.84
1146	85828	74.89
1147	90621	79.01
1148	88596	77.17
1149	86296	75.11
1150	87251	75.87
1151	86557	75.20
1152	88135	76.51
1153	89496	77.62
1154	96415	83.55
1155	87075	75.39
1156	87356	75.57
1157	87277	75.43
1158	87540	75.60
1159	88800	76.62
1160	87748	75.64
1161	93739	80.74
1162	89855	77.33
1163	88041	75.70
1164	88293	75.85
1165	89419	76.75
1166	91929	78.84
1167	88564	75.89
1168	97699	83.65
1169	93768	80.21
1170	89927	76.86
1171	88986	75.99
1172	89348	76.24
1173	90721	77.34
1174	90647	77.21
1175	101353	86.26
1176	94544	80.39
1177	91551	77.78
1178	90116	76.50
1179	91558	77.66
1180	90329	76.55
1181	91925	77.84
1182	93479	79.09
1183	91812	77.61
1184	90907	76.78
1185	91100	76.88
1186	91325	77.00
1187	91657	77.22
1188	96610	81.32
1189	91483	76.94
1190	91561	76.94
1191	93038	78.12
1192	91882	77.08
1193	93736	78.57
1194	94841	79.43
1195	101253	84.73
1196	92372	77.23
1197	92499	77.28
1198	95175	79.44
1199	95307	79.49
1200	97386	81.16
1201	100099	83.35
1202	93527	77.81
1203	93447	77.68
1204	94138	78.19
1205	100648	83.53
1206	96309	79.86
1207	96429	79.89
1208	96553	79.93
1209	102697	84.94
1210	97239	80.36
1211	98305	81.18
1212	98644	81.39
1213	95755	78.94
1214	108726	89.56
1215	97522	80.27
1216	97667	80.32
1217	96906	79.63
1218	95768	78.63
1219	106333	87.23
1220	96246	78.89
1221	96254	78.83
1222	95900	78.48
1223	95910	78.42
1224	97399	79.57
1225	96195	78.53
1226	122034	99.54
1227	100696	82.07
1228	96840	78.86
1229	97242	79.12
1230	98928	80.43
1231	97820	79.46
1232	100351	81.45
1233	99149	80.41
1234	97732	79.20
1235	97709	79.12
1236	97703	79.05
1237	99312	80.28
1238	97989	79.15
1239	107677	86.91
1240	98226	79.21
1241	98353	79.25
1242	98802	79.55
1243	98810	79.49
1244	100360	80.68
1245	99093	79.59
1246	107371	86.17
1247	99078	79.45
1248	99374	79.63
1249	108896	87.19
1250	99577	79.66
1251	103787	82.96
1252	105893	84.58
1253	104530	83.42
1254	100032	79.77
1255	100129	79.78
1256	103235	82.19
1257	103253	82.14
1258	103376	82.17
1259	102088	81.09
1260	105165	83.46
1261	101243	80.29
1262	104636	82.91
1263	105399	83.45
1264	101430	80.25
1265	105910	83.72
1266	109869	86.78
1267	104668	82.61
1268	104965	82.78
1269	104148	82.07
1270	103578	81.56
1271	102260	80.46
1272	106339	83.60
1273	103128	81.01
1274	103625	81.34
1275	102997	80.78
1276	103204	80.88
1277	104309	81.68
1278	103760	81.19
1279	103424	80.86
1280	103733	81.04
1281	103684	80.94
1282	104015	81.13
1283	103985	81.05
1284	104507	81.39
1285	104148	81.05
1286	109989	85.53
1287	104378	81.10
1288	104479	81.12
1289	105766	82.05
1290	105134	81.50
1291	105308	81.57
1292	122947	95.16
1293	109965	85.05
1294	108417	83.78
1295	108316	83.64
1296	110504	85.27
1297	111680	86.11
1298	112713	86.84
1299	107395	82.68
1300	106463	81.89
1301	106234	81.66
1302	107883	82.86
1303	107957	82.85
1304	107434	82.39
1305	114972	88.10
1306	111485	85.36
1307	107184	82.01
1308	111589	85.31
1309	110324	84.28
1310	110087	84.04
1311	109518	83.54
1312	113209	86.29
1313	117196	89.26
1314	108607	82.65
1315	108158	82.25
1316	109532	83.23
1317	123935	94.10
1318	110366	83.74
1319	114636	86.91
1320	108936	82.53
1321	109008	82.52
1322	115754	87.56
1323	121823	92.08
1324	113305	85.58
1325	109616	82.73
1326	111652	84.20
1327	109784	82.73
1328	110189	82.97
1329	110193	82.91
1330	111350	83.72
1331	118427	88.98
1332	111534	83.73
1333	110732	83.07
1334	115498	86.58
1335	116743	87.45
1336	114830	85.95
1337	112762	84.34
1338	111338	83.21
1339	113014	84.40
1340	111603	83.29
1341	117115	87.33
1342	111888	83.37
1343	112822	84.01
1344	112303	83.56
1345	113918	84.70
1346	112393	83.50
1347	121663	90.32
1348	118702	88.06
1349	113907	84.44
1350	113095	83.77
1351	114587	84.82
1352	119690	88.53
1353	113349	83.78
1354	113488	83.82
1355	113830	84.01
1356	118025	87.04
1357	118353	87.22
1358	114238	84.12
1359	114273	84.09
1360	114274	84.03
1361	114518	84.14
1362	116286	85.38
1363	118615	87.02
1364	121287	88.92
1365	119737	87.72
1366	115277	84.39
1367	116649	85.33
1368	117083	85.59
1369	117066	85.51
1370	116584	85.10
1371	117402	85.63
1372	117466	85.62
1373	120049	87.44
1374	120371	87.61
1375	117674	85.58
1376	120828	87.81
1377	119690	86.92
1378	117790	85.48
1379	117160	84.96
1380	119465	86.57
1381	119161	86.29
1382	117505	85.03
1383	136816	98.93
1384	120182	86.84
1385	118053	85.24
1386	117841	85.02
1387	120095	86.59
1388	123951	89.30
1389	120569	86.80
1390	121256	87.23
1391	119966	86.24
1392	118992	85.48
1393	118994	85.42
1394	121456	87.13
1395	122445	87.77
1396	122545	87.78
1397	123155	88.16
1398	119565	85.53
1399	120291	85.98
1400	127410	91.01
1401	121195	86.51
1402	121152	86.41
1403	120334	85.77
1404	128331	91.40
1405	120875	86.03
1406	120767	85.89
1407	121807	86.57
1408	121056	85.98
1409	121087	85.94
1410	130839	92.79
1411	125984	89.29
1412	131398	93.06
1413	121871	86.25
1414	126410	89.40
1415	130166	91.99
1416	126103	89.06
1417	125682	88.70
1418	124818	88.02
1419	123055	86.72
1420	124326	87.55
1421	124885	87.89
1422	127113	89.39
1423	125100	87.91
1424	126931	89.14
1425	126275	88.61
1426	124541	87.34
1427	127114	89.08
1428	126442	88.54
1429	123938	86.73
1430	124621	87.15
1431	124379	86.92
1432	124428	86.89
1433	124522	86.90
1434	150667	105.07
1435	127149	88.61
1436	129592	90.25
1437	145042	100.93
1438	129328	89.94
1439	128041	88.98
1440	126799	88.05
1441	126678	87.91
1442	126071	87.43
1443	133142	92.27
1444	126255	87.43
1445	126303	87.41
