N	Total Time	Average CPE
1284	22762	17.73
1285	22742	17.70
1286	22747	17.69
1287	22778	17.70
1288	23173	17.99
1289	23302	18.08
1290	24894	19.30
1291	22286	17.26
1292	22264	17.23
1293	22273	17.23
1294	22311	17.24
1295	23719	18.32
1296	22917	17.68
1297	22939	17.69
1298	22963	17.69
1299	22976	17.69
1300	23263	17.89
1301	23020	17.69
1302	23664	18.18
1303	22938	17.60
1304	22475	17.24
1305	22508	17.25
1306	26116	20.00
1307	23880	18.27
1308	22535	17.23
1309	22771	17.40
1310	23149	17.67
1311	23191	17.69
1312	23202	17.68
1313	23857	18.17
1314	23239	17.69
1315	23283	17.71
1316	23268	17.68
1317	25361	19.26
1318	22718	17.24
1319	25753	19.52
1320	32584	24.68
1321	32647	24.71
1322	32642	24.69
1323	26014	19.66
1324	29855	22.55
1325	23558	17.78
1326	22851	17.23
1327	23688	17.85
1328	22905	17.25
1329	22897	17.23
1330	28546	21.46
1331	32858	24.69
1332	32898	24.70
1333	32914	24.69
1334	32945	24.70
1335	27002	20.23
1336	47577	35.61
1337	24063	18.00
1338	23659	17.68
1339	23694	17.70
1340	23720	17.70
1341	23731	17.70
1342	23727	17.68
1343	25302	18.84
1344	23771	17.69
1345	26694	19.85
1346	24188	17.97
1347	23824	17.69
1348	24474	18.16
1349	23597	17.49
1350	23995	17.77
1351	23927	17.71
1352	24695	18.27
1353	23930	17.69
1354	23968	17.70
1355	23973	17.69
1356	24625	18.16
1357	23369	17.22
1358	23372	17.21
1359	25219	18.56
1360	23438	17.23
1361	23442	17.22
1362	23460	17.22
1363	24597	18.05
1364	23480	17.21
1365	23480	17.20
1366	24170	17.69
1367	24164	17.68
1368	24168	17.67
1369	24193	17.67
1370	24183	17.65
1371	24223	17.67
1372	24935	18.17
1373	24261	17.67
1374	24296	17.68
1375	24348	17.71
1376	24386	17.72
1377	24321	17.66
1378	24323	17.65
1379	24365	17.67
1380	24637	17.85
1381	24406	17.67
1382	25201	18.24
1383	25698	18.58
1384	25532	18.45
1385	24476	17.67
1386	24512	17.69
1387	24544	17.70
1388	24545	17.68
1389	24549	17.67
1390	24612	17.71
1391	32204	23.15
1392	32609	23.43
1393	26440	18.98
1394	24650	17.68
1395	24916	17.86
1396	24715	17.70
1397	28835	20.64
1398	34518	24.69
1399	34526	24.68
1400	25767	18.41
1401	24366	17.39
1402	24152	17.23
1403	24272	17.30
1404	26282	18.72
1405	28925	20.59
1406	24900	17.71
1407	24892	17.69
1408	24913	17.69
1409	25873	18.36
1410	25536	18.11
1411	24942	17.68
1412	27293	19.33
1413	26257	18.58
1414	24370	17.23
1415	24595	17.38
1416	25683	18.14
1417	25043	17.67
1418	25176	17.75
1419	25065	17.66
1420	25091	17.67
1421	25132	17.69
1422	25817	18.16
1423	32515	22.85
1424	24483	17.19
1425	24586	17.25
1426	24586	17.24
1427	24603	17.24
1428	24600	17.23
1429	26302	18.41
1430	26746	18.70
1431	25323	17.70
1432	25364	17.71
1433	34158	23.84
1434	40841	28.48
1435	25848	18.01
1436	28867	20.10
1437	35468	24.68
1438	35470	24.67
1439	35498	24.67
1440	30451	21.15
1441	26264	18.23
1442	25541	17.71
1443	25523	17.69
1444	25735	17.82
1445	25550	17.68
1446	25586	17.69
1447	28093	19.41
1448	25024	17.28
1449	24942	17.21
1450	24974	17.22
1451	24998	17.23
1452	24989	17.21
1453	25014	17.22
1454	30464	20.95
1455	25732	17.69
1456	25751	17.69
1457	25758	17.68
1458	30777	21.11
1459	36041	24.70
1460	34248	23.46
1461	25693	17.59
1462	25198	17.24
1463	29767	20.35
1464	35105	23.98
1465	36192	24.70
1466	32838	22.40
1467	25313	17.25
1468	25291	17.23
1469	25311	17.23
1470	26046	17.72
1471	27474	18.68
1472	26029	17.68
1473	26037	17.68
1474	26063	17.68
1475	26095	17.69
1476	27471	18.61
1477	25485	17.25
1478	28805	19.49
1479	27718	18.74
1480	27144	18.34
1481	26663	18.00
1482	26357	17.78
1483	26768	18.05
1484	28679	19.33
1485	26453	17.81
1486	26264	17.67
1487	27267	18.34
1488	25989	17.47
1489	25960	17.43
1490	26336	17.68
1491	26384	17.70
1492	28157	18.87
1493	26409	17.69
1494	26426	17.69
1495	26410	17.67
1496	26591	17.77
1497	25965	17.34
