N	Total Time	Average CPE
1069	67162	62.83
1070	68457	63.98
1071	67320	62.86
1072	67431	62.90
1073	71457	66.60
1074	68189	63.49
1075	67850	63.12
1076	67956	63.16
1077	69449	64.48
1078	69134	64.13
1079	68297	63.30
1080	71050	65.79
1081	68792	63.64
1082	68752	63.54
1083	68978	63.69
1084	70221	64.78
1085	70292	64.79
1086	68840	63.39
1087	68939	63.42
1088	69146	63.55
1089	69727	64.03
1090	69290	63.57
1091	72091	66.08
1092	73294	67.12
1093	69574	63.65
1094	69719	63.73
1095	72391	66.11
1096	69983	63.85
1097	71538	65.21
1098	85990	78.32
1099	74037	67.37
1100	72478	65.89
1101	71105	64.58
1102	70996	64.42
1103	71223	64.57
1104	72601	65.76
1105	71279	64.51
1106	74981	67.79
1107	71476	64.57
1108	77124	69.61
1109	72032	64.95
1110	71906	64.78
1111	72533	65.29
1112	72083	64.82
1113	72234	64.90
1114	73744	66.20
1115	72541	65.06
1116	79831	71.53
1117	73564	65.86
1118	72296	64.67
1119	78147	69.84
1120	76388	68.20
1121	72753	64.90
1122	72747	64.84
1123	74421	66.27
1124	73825	65.68
1125	75464	67.08
1126	81586	72.46
1127	76008	67.44
1128	73999	65.60
1129	73943	65.49
1130	73580	65.12
1131	74618	65.98
1132	75243	66.47
1133	75553	66.68
1134	74717	65.89
1135	74291	65.45
1136	74346	65.45
1137	75471	66.38
1138	74885	65.80
1139	81648	71.68
1140	76064	66.72
1141	74876	65.62
1142	80482	70.47
1143	78789	68.93
1144	75477	65.98
1145	75727	66.14
1146	75704	66.06
1147	76043	66.30
1148	77549	67.55
1149	79586	69.27
1150	77905	67.74
1151	75973	66.01
1152	76068	66.03
1153	76791	66.60
1154	76340	66.15
1155	80158	69.40
1156	82462	71.33
1157	77185	66.71
1158	78067	67.42
1159	82393	71.09
1160	79442	68.48
1161	77186	66.48
1162	80255	69.07
1163	77433	66.58
1164	77528	66.60
1165	77657	66.66
1166	77822	66.74
1167	79611	68.22
1168	77927	66.72
1169	79100	67.66
1170	78775	67.33
1171	94268	80.50
1172	78959	67.37
1173	78914	67.28
1174	79048	67.33
1175	79992	68.08
1176	87265	74.20
1177	82972	70.49
1178	80536	68.37
1179	81382	69.03
1180	79577	67.44
1181	80007	67.75
1182	81111	68.62
1183	80209	67.80
1184	80460	67.96
1185	81528	68.80
1186	80267	67.68
1187	80285	67.64
1188	81129	68.29
1189	80464	67.67
1190	81612	68.58
1191	80697	67.76
1192	80841	67.82
1193	80993	67.89
1194	81136	67.95
1195	81191	67.94
1196	81833	68.42
1197	81711	68.26
1198	81556	68.08
1199	83517	69.66
1200	91566	76.31
1201	82696	68.86
1202	82044	68.26
1203	82038	68.19
1204	82229	68.30
1205	83315	69.14
1206	82409	68.33
1207	82514	68.36
1208	82624	68.40
1209	89095	73.69
1210	84684	69.99
1211	83023	68.56
1212	83151	68.61
1213	83282	68.66
1214	85311	70.27
1215	86449	71.15
1216	91785	75.48
1217	96409	79.22
1218	84641	69.49
1219	84837	69.60
1220	85630	70.19
1221	85060	69.66
1222	86648	70.91
1223	88357	72.25
1224	93270	76.20
1225	92267	75.32
1226	85021	69.35
1227	86561	70.55
1228	85528	69.65
1229	85746	69.77
1230	87751	71.34
1231	88939	72.25
1232	85725	69.58
1233	86548	70.19
1234	86528	70.12
1235	86203	69.80
1236	96187	77.82
1237	86899	70.25
1238	87044	70.31
1239	94079	75.93
1240	88691	71.53
1241	92734	74.73
1242	87560	70.50
1243	89510	72.01
1244	87093	70.01
1245	87695	70.44
1246	94418	75.78
1247	104909	84.13
1248	87994	70.51
1249	88007	70.46
1250	87779	70.22
1251	91132	72.85
1252	89287	71.32
1253	97882	78.12
1254	104014	82.95
1255	103853	82.75
1256	90462	72.02
1257	99180	78.90
1258	91842	73.01
1259	89124	70.79
1260	97991	77.77
1261	114877	91.10
1262	95502	75.68
1263	102290	80.99
1264	91863	72.68
1265	90540	71.57
1266	90542	71.52
1267	98786	77.97
1268	92538	72.98
1269	92731	73.07
1270	91108	71.74
1271	90543	71.24
1272	92127	72.43
1273	90783	71.31
1274	92790	72.83
1275	95555	74.95
1276	92981	72.87
1277	92244	72.23
1278	92125	72.09
1279	92408	72.25
1280	94795	74.06
1281	91810	71.67
1282	94005	73.33
1283	92059	71.75
1284	92271	71.86
1285	103334	80.42
1286	92357	71.82
1287	92491	71.87
1288	93919	72.92
1289	117822	91.41
1290	113981	88.36
1291	97681	75.66
1292	95052	73.57
1293	99830	77.21
1294	94750	73.22
1295	95262	73.56
1296	95171	73.43
1297	98678	76.08
1298	93973	72.40
1299	99902	76.91
1300	96939	74.57
1301	96688	74.32
1302	95117	73.05
1303	98851	75.86
1304	94622	72.56
1305	95090	72.87
1306	99974	76.55
1307	95330	72.94
1308	95693	73.16
1309	96013	73.35
1310	97637	74.53
1311	103286	78.78
1312	96581	73.61
1313	97490	74.25
1314	109194	83.10
1315	97232	73.94
1316	101368	77.03
1317	103756	78.78
1318	101259	76.83
1319	96634	73.26
1320	97915	74.18
1321	97478	73.79
1322	96987	73.36
1323	99979	75.57
1324	98533	74.42
1325	97987	73.95
1326	98092	73.98
1327	98850	74.49
1328	99217	74.71
1329	97751	73.55
1330	103090	77.51
1331	106889	80.31
1332	98137	73.68
1333	98193	73.66
1334	99078	74.27
1335	98585	73.85
1336	98570	73.78
1337	101281	75.75
1338	99733	74.54
1339	101219	75.59
1340	99098	73.95
1341	100310	74.80
1342	106221	79.15
1343	104091	77.51
1344	103119	76.73
1345	101846	75.72
1346	100985	75.03
1347	100803	74.84
1348	102341	75.92
1349	101294	75.09
1350	101847	75.44
1351	101175	74.89
1352	101330	74.95
1353	102087	75.45
1354	105121	77.64
1355	101898	75.20
1356	103539	76.36
1357	109208	80.48
1358	103418	76.15
1359	102526	75.44
1360	102698	75.51
1361	104770	76.98
1362	102669	75.38
1363	105088	77.10
1364	102121	74.87
1365	102406	75.02
1366	104845	76.75
1367	103126	75.44
1368	102775	75.13
1369	105008	76.70
1370	103811	75.77
1371	105650	77.06
1372	103219	75.23
1373	103409	75.32
1374	104649	76.16
1375	104810	76.23
1376	104657	76.06
